3.523452132090294617e+04,4.532997267463722892e+03,2.316671115814739824e+04,4.018682106678459604e+03,3.217518855086260592e+05,8.972847913047791226e+05,7.997638104781215588e+03,1.538910046960405680e+03,8.669348186151740947e+02,7.712517234968483990e+02,2.364258747290612519e+03,4.565035895691673431e+03,3.401672531235062343e+04,6.964968291484317888e+03,4.325192099852607498e+03,1.572816956592288079e+03,7.658140023175583337e+02,4.076530168280848443e+02,5.048314426403361495e+02,5.603495325258828643e+02,2.272050583025201831e+03,4.134585482128666627e+03,5.457570998678294927e+03,2.338482407251561017e+04,2.009914856639014033e+03,6.443146967347619238e+02,2.505826765832165393e+02,1.384806942120231668e+02,3.076415572631015038e+02,8.308038596988330937e+02,1.784898463563298947e+03,8.128107362246089906e+03,9.677891055598574894e+02,9.761208613265852136e+02,4.566729092659558091e+02,1.688192494448806826e+02,1.860476851703933932e+01,7.633432096402621028e+02,6.296521265499723086e+02,1.975732864700342361e+03,1.011796308725875747e+03,1.203528048937507947e+03,7.189891785913874855e+02,5.725906616664053672e+02,6.577914313300291269e+02,2.121044605140396300e+02,5.130009896861373591e+02,7.027305066810150720e+02,1.001651374918290912e+03,1.007129300105420498e+03,1.050109992452907363e+03,1.047125709613897243e+03,7.203508432807165036e+02,5.215271328073406494e+02,1.001564488444833728e+03,1.008175278543675745e+03,1.020399587059072701e+03,1.085660665900752747e+03,1.085846324646982566e+03,9.565205281515379738e+02,9.601247263683101210e+02,9.240011716383177145e+02
5.411128917585109593e+04,7.037350986062469929e+03,5.431738427692489495e+04,4.941807349937999788e+03,3.125907848786805989e+05,7.466652808377166511e+05,4.113776686640258959e+03,3.428256554670198966e+03,1.215786852375739727e+03,1.201167910610521176e+03,3.614358183376684792e+03,9.066454902930227036e+03,4.058987753645233897e+04,9.567635961326515826e+03,2.568663979889709026e+03,1.308375211326813087e+03,9.796905869427461084e+02,5.281660138736232284e+02,5.933422199977341052e+02,8.916901531620299011e+02,4.080524872999154923e+03,8.327996558629180072e+03,7.035318455871340120e+03,2.476571317527535030e+03,8.160312864307865084e+02,5.312964825955011747e+02,2.266830568481034049e+02,1.389628046401183781e+02,3.924343281784751412e+02,1.500819184341027039e+03,1.738187996893216905e+03,5.587242337715131725e+03,8.381351898353476599e+02,8.425282782642025268e+02,4.548213454139912528e+02,1.608597403547009037e+02,1.906319055884295466e+01,6.131179335097327794e+02,6.378294111679147136e+02,1.600758678732019234e+03,8.399643964295412388e+02,8.574976493910070303e+02,6.943109089484589731e+02,5.375382049127418895e+02,5.130919619789127637e+02,2.227001769746084676e+02,4.500139415249102512e+02,6.747354120988328532e+02,8.286649330533956572e+02,8.313528171780651519e+02,7.934582259287051329e+02,7.932282611875406246e+02,6.668173336652757826e+02,5.143814438470376444e+02,8.219729080023525967e+02,8.334708934120568529e+02,8.325166655339812678e+02,8.289966622058852863e+02,8.335738286761608151e+02,8.173500574135797478e+02,7.929585340040950996e+02,7.647276476829745206e+02
2.636396045984775992e+04,4.434348181670757185e+03,3.691024281833176792e+04,2.629533144886447189e+03,3.204588367162522627e+05,6.794668983128207037e+05,2.443119880004935112e+03,1.500424135828669023e+03,8.325897658720972458e+02,8.160456526542933489e+02,2.216784859070052789e+03,4.043362740861290149e+03,1.455946427323490752e+04,3.611887726224606922e+03,1.126050634283082445e+03,6.000739674941700059e+02,5.152271222306069376e+02,3.694288533096364517e+02,4.346442956040718855e+02,4.711391082680880800e+02,1.376504253880631722e+03,1.896740077478503963e+03,2.806751953841332579e+03,1.398104632947305390e+03,5.190238138583595173e+02,3.776445474073498190e+02,1.894654271119900670e+02,1.223255130790536214e+02,2.245717275738701346e+02,4.873164338970324820e+02,6.371071343342483715e+02,1.392236837086710239e+03,5.612059853951911919e+02,5.673027434119608188e+02,3.061656449935268256e+02,1.637635180333697917e+02,1.827898868983832159e+01,5.150561796491169844e+02,3.807472553932180404e+02,5.907709761026907245e+02,6.284897638140917024e+02,7.018266658001184624e+02,5.827983914641051797e+02,4.959523237919444227e+02,4.321980533330231538e+02,1.989229715019251614e+02,3.990803849092811788e+02,4.927524272390178339e+02,6.273559045065366035e+02,6.215825776512401717e+02,6.711184727825445862e+02,6.713549353506368789e+02,5.853518402575632535e+02,4.564851029657129402e+02,6.239094737400018857e+02,6.221213077329739463e+02,6.313651155837658280e+02,6.991483588362698356e+02,6.990003804583625424e+02,8.031209474266684083e+02,6.196470906553113309e+02,6.304795377762386579e+02
2.246593899478626554e+04,4.098342084484567749e+03,3.509555723329218017e+04,2.133828601571923173e+03,3.066651341770954896e+05,8.510225530538393650e+05,1.895114357482865216e+03,1.332177483942366734e+03,7.519099585122307872e+02,8.225050278261535368e+02,2.087968991330001700e+03,3.699641795425672171e+03,1.246771895060150928e+04,3.496407929250316101e+03,1.568286110944519351e+03,9.242360125191175939e+02,6.922073551844157464e+02,3.988767052689403272e+02,4.430968202651548609e+02,4.835347089374037068e+02,1.523519048839551942e+03,2.410361007703180348e+03,2.992748291363974204e+03,2.113747335778122306e+03,6.437882926775876058e+02,4.516564055242485551e+02,1.959236201285560242e+02,1.363156629374732347e+02,2.450455997807059134e+02,6.445474930829631148e+02,8.368340211389888736e+02,1.580457192184024279e+03,5.902126235309985987e+02,6.095516556927268539e+02,3.314698190738738504e+02,2.059754991647131988e+02,1.918088272416225237e+01,4.990667327995421374e+02,4.274863044301994819e+02,7.283380523806420115e+02,6.913991752925910532e+02,6.579863209340908270e+02,5.924052181869312790e+02,4.915048369086114803e+02,4.087515287609679149e+02,2.227149683630177606e+02,3.820432577027215757e+02,5.255872230535844665e+02,6.863486526515225705e+02,6.892224434840027243e+02,5.922783464575715016e+02,6.050297367752912123e+02,5.719581859512054507e+02,4.962919088826046163e+02,6.939397961525736491e+02,6.914252699883941204e+02,6.940250211390923596e+02,6.247858695336894925e+02,6.193764401583256358e+02,7.962410271154986958e+02,6.753412610066195612e+02,6.756293485256717304e+02
5.171897641725275025e+04,8.324024293916118040e+03,5.890607069450926792e+04,7.374260021545943346e+03,1.962226596926199854e+05,1.078587211381644942e+06,7.379542992517311177e+03,2.825047569571158238e+04,2.329092759094898156e+03,1.711003248005742535e+03,3.842608218836091510e+03,1.141917920683067132e+04,5.084230051167518832e+04,2.360002073443787231e+04,1.440300750454492299e+04,6.225280784816574851e+03,6.736853634349749882e+03,1.407075896529275724e+03,7.642000204656931146e+02,2.234194036552164562e+03,2.179466558448334763e+04,2.113214463549180800e+04,2.152385462687851395e+04,7.333973344714489940e+03,4.985941495564866273e+03,2.191757187818942384e+03,5.092300219346172980e+02,1.941381310350442106e+02,1.679497148448992448e+03,1.278685053049998351e+04,1.370082994951702494e+04,2.945932826789046521e+04,2.119283638729817540e+03,2.125937993175776683e+03,7.548419377216782777e+02,2.444580939408791096e+02,2.109629368120571868e+01,9.891310913794777662e+02,6.004057138633793329e+03,1.710573172089223590e+04,1.764126994957631496e+03,1.879173729261343397e+03,1.292251331404027496e+03,8.887117607609651486e+02,5.944090568227318272e+02,3.465403364041387704e+02,5.806068652602332349e+02,1.789154224542052134e+03,1.728524528226874281e+03,1.743464500171540294e+03,1.960169407593079768e+03,1.965472397853077382e+03,1.476118907597990756e+03,9.248468028780546319e+02,1.743052809141969874e+03,1.737544302629726189e+03,1.736961998882486114e+03,2.528834004215026653e+03,2.535483178306905302e+03,1.988563839078224873e+03,1.705301384157114398e+03,1.803704291637598544e+03
3.297594089489351609e+04,5.060984065909737183e+03,3.069813165042168839e+04,2.682931830657905266e+03,6.997526662064166158e+04,1.055990000619608210e+06,2.454866968166658808e+03,9.276246837206646887e+03,7.534553446481633046e+02,7.482363679914049044e+02,1.897620259650985190e+03,5.143584992187253192e+03,3.485486203450347966e+04,6.796722756871137790e+03,2.944747595190149241e+03,1.135844886884041671e+03,6.267559301063033672e+02,3.687975618603080648e+02,4.390129158003219345e+02,5.760161274581862472e+02,2.205892461231335346e+03,4.327336461076170963e+03,5.350311468364187931e+03,1.536949255871820424e+04,1.477655794164199278e+03,4.804947354346568886e+02,1.827112267693809429e+02,1.403586319106813391e+02,2.595889404819987476e+02,7.158462275758695341e+02,1.298136616737300756e+03,5.713320880032411878e+03,8.048933920753944449e+02,8.166194486115271047e+02,3.636503492331250982e+02,1.511780745474047762e+02,2.496655315837964650e+01,4.306286763372527844e+02,5.167235156142628512e+02,1.369443932094361116e+03,8.773584091596753751e+02,9.207711333169953605e+02,6.298708775218597111e+02,4.995764231933269457e+02,3.880816807266866135e+02,2.182610820967111636e+02,3.511070095159799394e+02,4.725469444119795526e+02,8.776140805677747494e+02,8.672210406677231731e+02,7.510593092053956070e+02,7.587144780158014328e+02,6.017499240520278363e+02,4.707479563690284294e+02,8.551947182003518719e+02,8.595165748166159574e+02,8.753700087752350782e+02,7.373685922181280148e+02,7.411792347741567255e+02,8.421129471954044448e+02,8.255713086122328832e+02,8.319033150438308439e+02
3.256150252348421782e+04,6.377342120116517435e+03,4.449075585783155839e+04,2.491892846385596386e+03,6.697491942285094410e+04,1.071347383034983417e+06,2.090918119819626554e+03,4.712419885830072599e+04,8.220863491873053590e+02,8.818048022872546881e+02,2.071357528960522359e+03,5.416749842316676222e+03,2.464351736122174043e+04,4.200168713994170503e+03,1.426719955217369488e+03,7.293313563367560164e+02,5.454623372693102965e+02,3.577466605928336776e+02,4.356069756161770101e+02,5.465647564199654198e+02,1.722008125771346840e+03,2.140606746733324599e+03,3.083921583173736508e+03,5.721744165110028007e+03,7.889471302006667202e+02,3.850815153345363342e+02,1.678115867112559272e+02,1.263613918441194954e+02,2.348401536231008322e+02,5.718483738884269769e+02,8.561421217142278692e+02,1.781224114612593212e+03,5.954902632653959245e+02,5.987071021424890205e+02,3.088889156294041527e+02,1.343445968056586253e+02,1.872312018245698440e+01,3.893940497559360097e+02,4.167852536524100628e+02,8.264593885764255674e+02,7.491660351663621213e+02,7.079420955939312989e+02,5.965086468927850092e+02,4.704010357231273929e+02,3.757135451493617779e+02,2.153121333386480103e+02,3.268479528145705899e+02,4.319694201252029302e+02,7.467752395085808530e+02,7.457781032857648142e+02,7.927252449681309372e+02,7.925676509547714659e+02,6.196445113061124630e+02,4.730880568870684328e+02,7.411984999851006251e+02,7.458577179052472275e+02,7.544182763672529290e+02,8.294820220378834392e+02,8.316840701294129303e+02,7.493345854468574316e+02,7.089757666326241861e+02,6.941707702928872550e+02
5.083437178318679798e+04,8.770006744571204763e+03,4.952186198820973368e+04,4.888302655198549473e+03,7.697499237351026386e+04,1.131683530353350099e+06,3.860250932366798224e+03,3.408756123495270731e+04,1.765160829144329909e+03,1.243616687847086268e+03,2.696631391637422439e+03,7.689579471476126855e+03,4.096179647227803071e+04,1.226028210697628310e+04,7.843946077398692069e+03,5.637927094851847869e+03,4.369298296588322955e+03,1.036844116124316770e+03,5.820081346131146347e+02,1.134486577413598297e+03,8.207300809889193260e+03,1.661278088495207339e+04,9.543734482377532913e+03,4.673856422146072873e+03,3.393502749021721684e+03,1.710503601477433676e+03,3.861468353301239631e+02,1.515517073848599239e+02,7.182586131909940832e+02,5.091322654121167034e+03,5.566909537309105872e+03,9.369533642076337856e+03,1.812048431989802339e+03,1.808947659304220451e+03,5.625548035503946949e+02,1.774701129259833579e+02,1.814778023986927735e+01,5.304711001184527959e+02,1.745537546841663698e+03,4.850642067529453925e+03,1.441223077663971935e+03,1.370379369385507289e+03,9.363385025956464460e+02,6.362866533242811329e+02,4.205953305706575520e+02,2.784248276802233590e+02,4.540662212864390312e+02,8.803061522552186489e+02,1.426687816311452252e+03,1.426342924847656832e+03,1.395049093420067265e+03,1.394843769372894712e+03,1.122743318693873789e+03,7.149488206614619230e+02,1.421187503654731245e+03,1.425203383400086523e+03,1.432548302226391343e+03,1.953675366372936423e+03,1.944085927195039403e+03,1.571401586286921656e+03,1.460621134085885842e+03,1.698635807149384846e+03
5.510596817736187222e+04,7.293055341461049466e+03,3.217865091715796734e+04,4.788689094300127181e+03,8.128460024394716311e+04,1.102173757721608737e+06,9.529324803049305046e+03,2.171804027609039986e+04,1.362707601058983528e+03,1.027092512829152383e+03,2.250818435327847965e+03,7.672874130602521291e+03,5.673050886931221612e+04,1.751607640893048665e+04,1.022513117097681425e+04,4.313017269670162932e+03,3.182512399935061694e+03,8.021003974153961735e+02,5.381431986623957755e+02,1.149102325317949180e+03,8.643558081400149604e+03,1.359763632525527464e+04,1.143671918056242066e+04,2.375272841834602150e+04,4.575030700985998919e+03,1.432553023702576866e+03,3.303730796188539784e+02,1.478448650112403584e+02,6.851915129670192073e+02,4.615041436847350269e+03,6.793624062249284179e+03,1.376854441778737055e+04,2.186534926491864098e+03,2.194405748108898479e+03,6.468445320652086821e+02,1.752850591939982507e+02,1.827151590933651093e+01,5.314386634136832299e+02,2.248745208883288342e+03,6.995708017918601399e+03,1.773786091572323130e+03,2.046040924904976464e+03,1.145832543146232638e+03,7.345765699058267728e+02,4.425582854470788448e+02,2.723189622769735365e+02,4.257172858776211228e+02,9.657565962578024710e+02,1.741690368930955856e+03,1.748623178039794766e+03,2.206608099559360198e+03,2.210548690849219383e+03,1.588270814369881464e+03,7.688900144368179781e+02,1.745979696716668514e+03,1.742296020699525570e+03,1.751905180976265228e+03,2.940068406322990995e+03,2.944929192824194615e+03,1.968056440171189024e+03,1.773091939163722827e+03,2.024515401543549160e+03
1.254245757646302809e+04,2.741168049762788996e+03,1.019626602219056622e+04,1.983832086611650766e+03,1.448159866438710560e+04,1.118468396789717954e+06,2.185961322304927762e+03,1.799102900090067124e+03,6.204041873671156964e+02,5.802006415053120918e+02,1.152359896474319157e+03,2.327647324307385588e+03,2.523356835261324159e+04,5.874611065080960543e+03,3.939634849282494997e+03,1.559787061429142341e+03,7.347009797583980344e+02,3.571989854996996883e+02,3.943442871936745746e+02,3.991411720189327639e+02,1.294138365695188440e+03,3.427853794524588466e+03,5.668852190012263236e+03,2.169773181620528339e+04,1.936702686556936669e+03,6.220006527178604756e+02,1.743960696450454577e+02,1.182050606956308485e+02,2.256798024808451544e+02,7.667015402009189984e+02,1.814538051405914757e+03,8.086417115043195736e+03,1.391727701666203075e+03,1.388992650162509563e+03,3.865044476636002173e+02,1.300210879090663809e+02,1.902665701580391300e+01,3.589189358145693518e+02,5.914923500757190595e+02,1.906910246384893981e+03,1.256450323092407871e+03,2.100540583836793303e+03,8.028857029773406566e+02,5.192255989049290292e+02,3.497534265702852281e+02,2.064196208736495919e+02,3.113314693159226181e+02,4.917184518505993651e+02,1.219542615365169695e+03,1.237095003646175655e+03,1.902599464168399436e+03,1.898729242206717117e+03,9.550379220706377055e+02,5.045017085959976839e+02,1.223274289432606565e+03,1.221651676229099166e+03,1.239267276499321952e+03,1.596698148237917167e+03,1.598122064299241856e+03,1.168789072864001810e+03,1.172580822628521673e+03,1.320553575888582145e+03
3.905689264015709341e+04,6.698168644615114317e+03,4.914539681498122081e+04,3.237141931372038925e+03,2.395224798970680786e+04,1.102305929604623932e+06,2.582646937511693523e+03,4.183927142375159747e+03,1.071947433881778579e+03,1.065312394509439173e+03,2.388931704575313233e+03,7.640881950121746740e+03,3.939191537128156051e+04,8.143203385049415374e+03,2.257573456348667605e+03,1.214523265769794307e+03,9.705224987966169010e+02,4.752251977044625164e+02,5.111131498554996710e+02,8.542090785054052731e+02,3.211652734779986531e+03,5.574204961149715018e+03,6.170616989925430971e+03,1.210366793492680245e+03,1.246769308943331680e+03,6.110870652002512315e+02,1.974888050247688511e+02,1.323631692469390657e+02,3.169908628683625125e+02,1.148292114275450785e+03,1.249041108613305596e+03,4.258733817600750626e+03,1.028989532122509900e+03,1.026203176681642617e+03,3.843559420257233228e+02,1.395749587742516553e+02,1.883775238111603301e+01,3.411430847945046025e+02,6.110340684193719198e+02,1.231638503276198207e+03,7.915285884108284336e+02,7.511503613108728814e+02,6.450290299927822844e+02,4.858095264330568739e+02,3.170581646009507040e+02,2.112470841900334335e+02,3.256517898499575949e+02,4.665623362973894928e+02,7.794755064219582437e+02,7.724687992195742936e+02,6.405939808876258894e+02,6.426628805441539498e+02,6.444203452757654986e+02,4.632923819507745975e+02,7.711900468589276443e+02,7.660976889158808945e+02,7.831184630744162405e+02,6.251094437503351173e+02,6.219585965548412787e+02,7.688125887851579137e+02,7.284760428713511828e+02,7.113322732130510531e+02
